,Length,R3,R2,R1
Seq1923,38.0,0.24684098362922668,0.48454853892326355,0.26861050724983215
Seq1924,76.0,0.20193347334861755,0.3107416033744812,0.48732495307922363
Seq1925,29.0,0.24735930562019348,0.37926575541496277,0.3733750283718109
Seq1926,103.0,0.1498996615409851,0.3758249282836914,0.4742754101753235
Seq1927,46.0,0.14574941992759705,0.3774462938308716,0.476804256439209
Seq1928,58.0,0.06915971636772156,0.41310498118400574,0.5177353024482727
Seq1929,29.0,0.22318138182163239,0.3747759461402893,0.4020426571369171
Seq1930,66.0,0.35576286911964417,0.33828213810920715,0.3059549927711487
Seq1931,46.0,0.1749436855316162,0.37292248010635376,0.45213383436203003
Seq1932,22.0,0.2438034862279892,0.47108936309814453,0.28510716557502747
Seq1933,25.0,0.32564085721969604,0.3812895119190216,0.29306960105895996
Seq1934,18.0,0.272481232881546,0.37686729431152344,0.35065144300460815
Seq1935,18.0,0.22379179298877716,0.3944782018661499,0.38172999024391174
Seq1936,37.0,0.23091629147529602,0.33742737770080566,0.4316563904285431
Seq1937,19.0,0.2897922694683075,0.3631235957145691,0.347084105014801
Seq1938,25.0,0.2773577868938446,0.3846273422241211,0.3380148410797119
Seq1939,13.0,0.2115807831287384,0.4079217314720154,0.38049742579460144
Seq1940,46.0,0.23830009996891022,0.39432403445243835,0.36737585067749023
Seq1941,20.0,0.21275559067726135,0.370464950799942,0.41677942872047424
Seq1942,16.0,0.33422738313674927,0.3864927887916565,0.2792798578739166
Seq1943,14.0,0.2781723439693451,0.3469521403312683,0.374875545501709
Seq1944,121.0,0.06900572776794434,0.409315824508667,0.5216784477233887
Seq1945,21.0,0.22231526672840118,0.3941631317138672,0.3835216164588928
Seq1946,37.0,0.1925758570432663,0.3679819405078888,0.4394421875476837
Seq1947,24.0,0.2707149088382721,0.34102246165275574,0.38826265931129456
Seq1948,24.0,0.24152743816375732,0.37350553274154663,0.38496702909469604
Seq1949,31.0,0.2907295227050781,0.4075433313846588,0.30172714591026306
Seq1950,26.0,0.19051086902618408,0.42085930705070496,0.3886297941207886
Seq1951,37.0,0.2026655375957489,0.3478851020336151,0.4494493901729584
Seq1952,46.0,0.18096770346164703,0.36176469922065735,0.45726755261421204
Seq1953,47.0,0.2521948218345642,0.353113055229187,0.3946921229362488
Seq1954,30.0,0.21892543137073517,0.4462958872318268,0.33477869629859924
Seq1955,14.0,0.2722744941711426,0.2966781556606293,0.43104735016822815
Seq1956,40.0,0.17505106329917908,0.4007076025009155,0.42424139380455017
Seq1957,136.0,0.05574895069003105,0.4416573643684387,0.5025937557220459
Seq1958,22.0,0.2821879982948303,0.3630637526512146,0.35474827885627747
Seq1959,80.0,0.16495457291603088,0.3922267258167267,0.44281870126724243
Seq1960,73.0,0.1488427370786667,0.4182341396808624,0.4329230487346649
Seq1961,41.0,0.3087210953235626,0.40157946944236755,0.2896994352340698
Seq1962,37.0,0.18952453136444092,0.34132638573646545,0.46914902329444885
Seq1963,28.0,0.17680953443050385,0.23469063639640808,0.5884998440742493
Seq1964,17.0,0.326248437166214,0.3400050103664398,0.3337465524673462
Seq1965,41.0,0.2980388402938843,0.37074559926986694,0.3312155306339264
Seq1966,23.0,0.33924028277397156,0.3126627504825592,0.34809690713882446
Seq1967,22.0,0.27090877294540405,0.36414504051208496,0.3649461269378662
Seq1968,45.0,0.14143158495426178,0.43141359090805054,0.4271547496318817
Seq1969,14.0,0.24508614838123322,0.3803907334804535,0.3745231330394745
Seq1970,120.0,0.0025981254875659943,0.4706810414791107,0.5267208814620972
Seq1971,25.0,0.26485806703567505,0.39987650513648987,0.3352654278278351
Seq1972,41.0,0.21416369080543518,0.3602752089500427,0.4255610704421997
Seq1973,40.0,0.2894158661365509,0.3081117868423462,0.4024723768234253
Seq1974,57.0,0.24857594072818756,0.3906356692314148,0.36078837513923645
Seq1975,24.0,0.2594527006149292,0.3800661265850067,0.3604811728000641
Seq1976,36.0,0.8694140911102295,0.044003237038850784,0.08658266067504883
Seq1977,20.0,0.2554227113723755,0.3875933587551117,0.3569839596748352
Seq1978,18.0,0.16811437904834747,0.4080517888069153,0.42383381724357605
Seq1979,28.0,0.28595051169395447,0.35749807953834534,0.3565513491630554
Seq1980,21.0,0.2848840355873108,0.4273483157157898,0.287767618894577
Seq1981,13.0,0.3224908709526062,0.4003793001174927,0.27712973952293396
Seq1982,37.0,0.226159006357193,0.34186798334121704,0.43197304010391235
Seq1983,14.0,0.24517861008644104,0.37468963861465454,0.38013169169425964
Seq1984,62.0,0.27216053009033203,0.41768181324005127,0.3101576566696167
Seq1985,47.0,0.08630280196666718,0.34705567359924316,0.5666415691375732
Seq1986,36.0,0.12375519424676895,0.4014342725276947,0.47481048107147217
Seq1987,20.0,0.309663325548172,0.39080342650413513,0.29953324794769287
Seq1988,24.0,0.22402888536453247,0.36986878514289856,0.40610232949256897
Seq1989,52.0,0.19649004936218262,0.3660660684108734,0.43744391202926636
Seq1990,32.0,0.30435627698898315,0.35355615615844727,0.3420875668525696
Seq1991,43.0,0.22925494611263275,0.43341684341430664,0.3373282551765442
Seq1992,17.0,0.39101237058639526,0.3223585784435272,0.2866290509700775
Seq1993,24.0,0.31073951721191406,0.3310372233390808,0.3582232892513275
Seq1994,19.0,0.3070516288280487,0.3448399305343628,0.3481084108352661
Seq1995,27.0,0.227971613407135,0.36996835470199585,0.4020600914955139
Seq1996,17.0,0.2880035936832428,0.3588161766529083,0.3531801402568817
Seq1997,29.0,0.21819046139717102,0.396737664937973,0.38507184386253357
Seq1998,83.0,0.1646706759929657,0.29844897985458374,0.536880373954773
Seq1999,17.0,0.31556427478790283,0.32826441526412964,0.35617128014564514
Seq2000,30.0,0.28627797961235046,0.4277636706829071,0.28595831990242004
Seq2001,20.0,0.27027225494384766,0.34092268347740173,0.3888050317764282
Seq2002,27.0,0.2314806580543518,0.39615270495414734,0.37236669659614563
Seq2003,43.0,0.3212318420410156,0.2991785705089569,0.37958958745002747
Seq2004,17.0,0.3171505928039551,0.4355044364929199,0.24734492599964142
Seq2005,41.0,0.35307207703590393,0.3403613269329071,0.3065665662288666
Seq2006,33.0,0.21355965733528137,0.3293883800506592,0.45705199241638184
Seq2007,20.0,0.25465914607048035,0.474899023771286,0.27044183015823364
Seq2008,22.0,0.20544075965881348,0.3809813857078552,0.41357776522636414
Seq2009,13.0,0.6690518260002136,0.1927964687347412,0.13815170526504517
Seq2010,40.0,0.23385904729366302,0.2920074760913849,0.4741334617137909
Seq2011,22.0,0.27896133065223694,0.3089761734008789,0.41206252574920654
Seq2012,37.0,0.12743544578552246,0.361547589302063,0.5110170245170593
Seq2013,18.0,0.286525160074234,0.33409541845321655,0.37937939167022705
Seq2014,25.0,0.3619632124900818,0.3301425874233246,0.307894229888916
Seq2015,21.0,0.2859534025192261,0.4022471308708191,0.31179943680763245
Seq2016,17.0,0.30841711163520813,0.48282915353775024,0.20875373482704163
Seq2017,54.0,0.1673833578824997,0.2744998633861542,0.5581167340278625
Seq2018,21.0,0.23090097308158875,0.4048580229282379,0.36424097418785095
Seq2019,45.0,0.1646026223897934,0.3613255023956299,0.4740719199180603
Seq2020,44.0,0.2964601218700409,0.37680864334106445,0.32673126459121704
Seq2021,34.0,0.1956905573606491,0.34447991847991943,0.45982950925827026
Seq2022,75.0,0.10367492586374283,0.3452291488647461,0.5510959029197693
Seq2023,39.0,0.11957045644521713,0.41467270255088806,0.46575692296028137
Seq2024,20.0,0.22627045214176178,0.3728572726249695,0.4008723497390747
Seq2025,19.0,0.3710547983646393,0.36220282316207886,0.2667422890663147
Seq2026,15.0,0.34612178802490234,0.4668640196323395,0.18701420724391937
Seq2027,91.0,0.3720453083515167,0.22745631635189056,0.4004984498023987
Seq2028,76.0,0.11381100863218307,0.40655601024627686,0.4796329736709595
Seq2029,19.0,0.2691020667552948,0.403126984834671,0.3277709186077118
Seq2030,33.0,0.18687184154987335,0.3867852985858917,0.4263428747653961
Seq2031,74.0,0.2131107747554779,0.3008670210838318,0.4860222041606903
Seq2032,24.0,0.2518292963504791,0.34735140204429626,0.40081924200057983
Seq2033,33.0,0.2134334146976471,0.368397057056427,0.4181695878505707
Seq2034,60.0,0.18567810952663422,0.3688776195049286,0.445444256067276
Seq2035,32.0,0.23430559039115906,0.3486458957195282,0.41704851388931274
Seq2036,42.0,0.22861513495445251,0.37729349732398987,0.39409133791923523
Seq2037,37.0,0.18772083520889282,0.3705381453037262,0.44174104928970337
Seq2038,24.0,0.2557651400566101,0.3547726571559906,0.3894621431827545
Seq2039,17.0,0.25717824697494507,0.34306833148002625,0.3997534215450287
Seq2040,20.0,0.19054266810417175,0.4304259419441223,0.3790314495563507
Seq2041,81.0,0.028448497876524925,0.3511311113834381,0.6204204559326172
Seq2042,24.0,0.2344883233308792,0.4109950661659241,0.3545166254043579
Seq2043,18.0,0.2225053757429123,0.42791885137557983,0.34957578778266907
Seq2044,26.0,0.2358090579509735,0.4094471037387848,0.3547438085079193
Seq2045,14.0,0.24312210083007812,0.454738587141037,0.3021393120288849
Seq2046,42.0,0.17611724138259888,0.36945870518684387,0.4544239938259125
Seq2047,78.0,0.1732538938522339,0.3857465982437134,0.4409995675086975
Seq2048,14.0,0.31822898983955383,0.37419602274894714,0.3075750768184662
Seq2049,21.0,0.24692006409168243,0.48797106742858887,0.2651089131832123
Seq2050,21.0,0.23006342351436615,0.37062543630599976,0.3993110954761505
Seq2051,14.0,0.3180401623249054,0.4362674355506897,0.2456924319267273
Seq2052,20.0,0.27700379490852356,0.3719237744808197,0.3510724902153015
Seq2053,31.0,0.24016311764717102,0.38161855936050415,0.3782183527946472
Seq2054,38.0,0.16874873638153076,0.46210408210754395,0.3691471219062805
Seq2055,33.0,0.21629637479782104,0.3423357605934143,0.44136783480644226
Seq2056,95.0,0.18282467126846313,0.35971546173095703,0.45745986700057983
Seq2057,24.0,0.24521903693675995,0.3300633430480957,0.42471763491630554
Seq2058,40.0,0.24642886221408844,0.2853894829750061,0.4681815803050995
Seq2059,37.0,0.2121192365884781,0.3461831510066986,0.44169771671295166
Seq2060,17.0,0.29735684394836426,0.38256198167800903,0.3200812041759491
Seq2061,45.0,0.1950388103723526,0.42371684312820435,0.38124433159828186
Seq2062,30.0,0.26308077573776245,0.3743327260017395,0.36258649826049805
Seq2063,11.0,0.605962872505188,0.07832148671150208,0.3157157301902771
Seq2064,14.0,0.2940714359283447,0.3864870071411133,0.3194414973258972
Seq2065,33.0,0.26566776633262634,0.3471372425556183,0.38719499111175537
Seq2066,24.0,0.2415376454591751,0.3485545516014099,0.4099077582359314
Seq2067,13.0,0.2877202033996582,0.41632136702537537,0.2959584593772888
Seq2068,69.0,0.038370728492736816,0.4377541244029999,0.5238751769065857
Seq2069,21.0,0.2579059898853302,0.3752117156982422,0.3668822944164276
Seq2070,25.0,0.3217114210128784,0.3512057662010193,0.3270827829837799
Seq2071,13.0,0.2820461094379425,0.3870636820793152,0.3308902382850647
Seq2072,67.0,0.08003653585910797,0.3768523335456848,0.5431110858917236
Seq2073,14.0,0.27893900871276855,0.3752058148384094,0.34585514664649963
Seq2074,28.0,0.24839560687541962,0.36663874983787537,0.3849656581878662
Seq2075,76.0,0.1361515074968338,0.3661440312862396,0.4977043569087982
Seq2076,87.0,0.09475059062242508,0.42357704043388367,0.48167240619659424
Seq2077,20.0,0.19893914461135864,0.4023400545120239,0.3987208604812622
Seq2078,82.0,0.3010396957397461,0.30419453978538513,0.3947657644748688
Seq2079,25.0,0.2748183310031891,0.3550647497177124,0.3701169490814209
Seq2080,76.0,0.11787808686494827,0.4285159111022949,0.4536060392856598
Seq2081,75.0,0.10520974546670914,0.4220602512359619,0.47273001074790955
Seq2082,24.0,0.2285889834165573,0.34966447949409485,0.42174649238586426
Seq2083,39.0,0.2126970887184143,0.32631951570510864,0.4609834551811218
Seq2084,29.0,0.1821259707212448,0.33860328793525696,0.4792707562446594
Seq2085,23.0,0.2480144053697586,0.37440526485443115,0.37758034467697144
Seq2086,19.0,0.34107205271720886,0.3438137173652649,0.31511422991752625
Seq2087,20.0,0.35385197401046753,0.39835819602012634,0.24778978526592255
Seq2088,29.0,0.3127092123031616,0.32686397433280945,0.3604268729686737
Seq2089,24.0,0.24277657270431519,0.34395965933799744,0.4132637083530426
Seq2090,32.0,0.2743115723133087,0.3401300013065338,0.3855583965778351
Seq2091,17.0,0.2954837381839752,0.35654693841934204,0.3479693531990051
Seq2092,32.0,0.26811495423316956,0.33888500928878784,0.3930000066757202
Seq2093,28.0,0.23841512203216553,0.36401987075805664,0.3975650370121002
Seq2094,12.0,0.26555582880973816,0.3906928598880768,0.3437512516975403
Seq2095,29.0,0.29321303963661194,0.3915233910083771,0.3152635395526886
Seq2096,12.0,0.3763313591480255,0.40619534254074097,0.21747329831123352
Seq2097,108.0,0.07339832931756973,0.3640652298927307,0.5625364780426025
Seq2098,33.0,0.23564743995666504,0.40175819396972656,0.36259445548057556
Seq2099,87.0,0.18235696852207184,0.3860751688480377,0.43156781792640686
Seq2100,32.0,0.24830861389636993,0.43405410647392273,0.3176373243331909
Seq2101,37.0,0.14561092853546143,0.3877773880958557,0.46661171317100525
Seq2102,17.0,0.2682516276836395,0.3781631290912628,0.35358530282974243
Seq2103,42.0,0.17927731573581696,0.42613476514816284,0.39458784461021423
Seq2104,41.0,0.2520036995410919,0.38039639592170715,0.36759984493255615
Seq2105,35.0,0.3242981731891632,0.4084387421607971,0.2672630250453949
Seq2106,25.0,0.25923576951026917,0.3891841471195221,0.3515801429748535
Seq2107,44.0,0.3299586772918701,0.3183867633342743,0.3516545295715332
Seq2108,20.0,0.18158137798309326,0.4346623122692108,0.3837563097476959
Seq2109,46.0,0.29052990674972534,0.3475836217403412,0.36188647150993347
Seq2110,58.0,0.2528321444988251,0.3486739695072174,0.39849385619163513
Seq2111,20.0,0.27683863043785095,0.37808796763420105,0.345073401927948
Seq2112,34.0,0.34746548533439636,0.41156238317489624,0.2409721314907074
Seq2113,28.0,0.2068459838628769,0.364590048789978,0.4285639524459839
Seq2114,42.0,0.8427579402923584,0.06214473024010658,0.09509725868701935
Seq2115,16.0,0.2714451849460602,0.378515362739563,0.35003945231437683
Seq2116,24.0,0.22273831069469452,0.3659777343273163,0.411283940076828
Seq2117,21.0,0.27537310123443604,0.3634479343891144,0.3611789643764496
Seq2118,45.0,0.20419558882713318,0.399949848651886,0.39585456252098083
Seq2119,26.0,0.14840912818908691,0.4342227280139923,0.41736820340156555
Seq2120,34.0,0.1834673136472702,0.43026140332221985,0.38627123832702637
Seq2121,29.0,0.2623668909072876,0.34339338541030884,0.39423975348472595
Seq2122,33.0,0.30085158348083496,0.33186161518096924,0.3672868311405182
Seq2123,15.0,0.2835749387741089,0.4301450550556183,0.2862800657749176
Seq2124,37.0,0.25931647419929504,0.3429589867591858,0.39772453904151917
Seq2125,28.0,0.2248498797416687,0.38234251737594604,0.39280760288238525
Seq2126,32.0,0.270651638507843,0.4440799951553345,0.2852683663368225
Seq2127,26.0,0.2772185802459717,0.406011164188385,0.31677019596099854
Seq2128,43.0,0.3721716105937958,0.2905876934528351,0.33724063634872437
Seq2129,53.0,0.134536474943161,0.419905424118042,0.445558100938797
Seq2130,24.0,0.2707352340221405,0.3395792841911316,0.3896854817867279
Seq2131,46.0,0.17699633538722992,0.3650505542755127,0.45795315504074097
Seq2132,40.0,0.23505893349647522,0.3680260479450226,0.3969149887561798
